STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
48,453,031300,1400000US48453031300,48453031300,313,Census Tract 313,TX,Travis County,Texas,CT,4720184,0
48,453,002446,1400000US48453002446,48453002446,24.46,Census Tract 24.46,TX,Travis County,Texas,CT,7459959,0
48,453,042200,1400000US48453042200,48453042200,422,Census Tract 422,TX,Travis County,Texas,CT,1740637,0
48,201,433005,1400000US48201433005,48201433005,4330.05,Census Tract 4330.05,TX,Harris County,Texas,CT,769426,0
48,201,452203,1400000US48201452203,48201452203,4522.03,Census Tract 4522.03,TX,Harris County,Texas,CT,796404,0
48,201,451004,1400000US48201451004,48201451004,4510.04,Census Tract 4510.04,TX,Harris County,Texas,CT,362727,0
48,201,412902,1400000US48201412902,48201412902,4129.02,Census Tract 4129.02,TX,Harris County,Texas,CT,1221320,23950
48,201,533302,1400000US48201533302,48201533302,5333.02,Census Tract 5333.02,TX,Harris County,Texas,CT,1637183,0
48,201,555001,1400000US48201555001,48201555001,5550.01,Census Tract 5550.01,TX,Harris County,Texas,CT,1949304,6096
48,201,221702,1400000US48201221702,48201221702,2217.02,Census Tract 2217.02,TX,Harris County,Texas,CT,2427388,5245
48,201,421601,1400000US48201421601,48201421601,4216.01,Census Tract 4216.01,TX,Harris County,Texas,CT,611824,0
48,201,422502,1400000US48201422502,48201422502,4225.02,Census Tract 4225.02,TX,Harris County,Texas,CT,1000188,0
48,201,541702,1400000US48201541702,48201541702,5417.02,Census Tract 5417.02,TX,Harris County,Texas,CT,2696140,429
48,201,330101,1400000US48201330101,48201330101,3301.01,Census Tract 3301.01,TX,Harris County,Texas,CT,1152250,1101
48,201,421801,1400000US48201421801,48201421801,4218.01,Census Tract 4218.01,TX,Harris County,Texas,CT,308755,6636
48,201,530502,1400000US48201530502,48201530502,5305.02,Census Tract 5305.02,TX,Harris County,Texas,CT,1315583,0
48,113,008402,1400000US48113008402,48113008402,84.02,Census Tract 84.02,TX,Dallas County,Texas,CT,4251731,14218
48,113,000801,1400000US48113000801,48113000801,8.01,Census Tract 8.01,TX,Dallas County,Texas,CT,785984,0
48,113,014142,1400000US48113014142,48113014142,141.42,Census Tract 141.42,TX,Dallas County,Texas,CT,541432,0
48,113,007702,1400000US48113007702,48113007702,77.02,Census Tract 77.02,TX,Dallas County,Texas,CT,1908831,0
48,113,014144,1400000US48113014144,48113014144,141.44,Census Tract 141.44,TX,Dallas County,Texas,CT,3513658,342480
48,113,019215,1400000US48113019215,48113019215,192.15,Census Tract 192.15,TX,Dallas County,Texas,CT,2026012,9966
48,113,016636,1400000US48113016636,48113016636,166.36,Census Tract 166.36,TX,Dallas County,Texas,CT,2848771,3833
48,113,001801,1400000US48113001801,48113001801,18.01,Census Tract 18.01,TX,Dallas County,Texas,CT,242287,0
48,113,006701,1400000US48113006701,48113006701,67.01,Census Tract 67.01,TX,Dallas County,Texas,CT,1725081,0
48,113,019049,1400000US48113019049,48113019049,190.49,Census Tract 190.49,TX,Dallas County,Texas,CT,1195517,0
48,113,011201,1400000US48113011201,48113011201,112.01,Census Tract 112.01,TX,Dallas County,Texas,CT,3654530,0
48,113,000608,1400000US48113000608,48113000608,6.08,Census Tract 6.08,TX,Dallas County,Texas,CT,541486,0
48,113,013728,1400000US48113013728,48113013728,137.28,Census Tract 137.28,TX,Dallas County,Texas,CT,1388377,0
48,201,411003,1400000US48201411003,48201411003,4110.03,Census Tract 4110.03,TX,Harris County,Texas,CT,661527,0
48,201,350603,1400000US48201350603,48201350603,3506.03,Census Tract 3506.03,TX,Harris County,Texas,CT,1749576,0
48,201,451501,1400000US48201451501,48201451501,4515.01,Census Tract 4515.01,TX,Harris County,Texas,CT,763564,0
48,201,432006,1400000US48201432006,48201432006,4320.06,Census Tract 4320.06,TX,Harris County,Texas,CT,349608,0
48,201,222602,1400000US48201222602,48201222602,2226.02,Census Tract 2226.02,TX,Harris County,Texas,CT,1246004,0
48,201,240704,1400000US48201240704,48201240704,2407.04,Census Tract 2407.04,TX,Harris County,Texas,CT,2190199,0
48,201,333905,1400000US48201333905,48201333905,3339.05,Census Tract 3339.05,TX,Harris County,Texas,CT,2856697,2225
48,201,313201,1400000US48201313201,48201313201,3132.01,Census Tract 3132.01,TX,Harris County,Texas,CT,1415242,15914
48,201,453202,1400000US48201453202,48201453202,4532.02,Census Tract 4532.02,TX,Harris County,Texas,CT,1317231,0
48,439,113912,1400000US48439113912,48439113912,1139.12,Census Tract 1139.12,TX,Tarrant County,Texas,CT,8774519,46033
48,439,113711,1400000US48439113711,48439113711,1137.11,Census Tract 1137.11,TX,Tarrant County,Texas,CT,1941787,0
48,439,113933,1400000US48439113933,48439113933,1139.33,Census Tract 1139.33,TX,Tarrant County,Texas,CT,2581174,10359
48,439,113812,1400000US48439113812,48439113812,1138.12,Census Tract 1138.12,TX,Tarrant County,Texas,CT,4395314,0
48,439,113302,1400000US48439113302,48439113302,1133.02,Census Tract 1133.02,TX,Tarrant County,Texas,CT,3628255,0
48,439,113716,1400000US48439113716,48439113716,1137.16,Census Tract 1137.16,TX,Tarrant County,Texas,CT,2378986,639428
48,439,104900,1400000US48439104900,48439104900,1049,Census Tract 1049,TX,Tarrant County,Texas,CT,2444983,0
48,439,110809,1400000US48439110809,48439110809,1108.09,Census Tract 1108.09,TX,Tarrant County,Texas,CT,2864461,0
48,439,113918,1400000US48439113918,48439113918,1139.18,Census Tract 1139.18,TX,Tarrant County,Texas,CT,1631459,0
48,121,020317,1400000US48121020317,48121020317,203.17,Census Tract 203.17,TX,Denton County,Texas,CT,20881456,90564
48,121,021532,1400000US48121021532,48121021532,215.32,Census Tract 215.32,TX,Denton County,Texas,CT,1683970,0
48,453,034500,1400000US48453034500,48453034500,345,Census Tract 345,TX,Travis County,Texas,CT,1701451,0
48,453,040700,1400000US48453040700,48453040700,407,Census Tract 407,TX,Travis County,Texas,CT,1971513,0
48,453,001923,1400000US48453001923,48453001923,19.23,Census Tract 19.23,TX,Travis County,Texas,CT,1782115,0
48,453,032200,1400000US48453032200,48453032200,322,Census Tract 322,TX,Travis County,Texas,CT,1532713,0
48,453,031700,1400000US48453031700,48453031700,317,Census Tract 317,TX,Travis County,Texas,CT,2514694,0
48,453,000606,1400000US48453000606,48453000606,6.06,Census Tract 6.06,TX,Travis County,Texas,CT,313560,0
48,453,001310,1400000US48453001310,48453001310,13.10,Census Tract 13.10,TX,Travis County,Texas,CT,635009,0
48,453,000605,1400000US48453000605,48453000605,6.05,Census Tract 6.05,TX,Travis County,Texas,CT,476629,0
48,453,045400,1400000US48453045400,48453045400,454,Census Tract 454,TX,Travis County,Texas,CT,4812462,0
48,453,037100,1400000US48453037100,48453037100,371,Census Tract 371,TX,Travis County,Texas,CT,1804154,0
48,453,033200,1400000US48453033200,48453033200,332,Census Tract 332,TX,Travis County,Texas,CT,7130414,0
48,113,014152,1400000US48113014152,48113014152,141.52,Census Tract 141.52,TX,Dallas County,Texas,CT,984902,0
48,113,014315,1400000US48113014315,48113014315,143.15,Census Tract 143.15,TX,Dallas County,Texas,CT,1123804,0
48,113,015102,1400000US48113015102,48113015102,151.02,Census Tract 151.02,TX,Dallas County,Texas,CT,961180,0
48,113,010906,1400000US48113010906,48113010906,109.06,Census Tract 109.06,TX,Dallas County,Texas,CT,2774930,0
48,113,000409,1400000US48113000409,48113000409,4.09,Census Tract 4.09,TX,Dallas County,Texas,CT,2966519,0
48,113,003102,1400000US48113003102,48113003102,31.02,Census Tract 31.02,TX,Dallas County,Texas,CT,465410,0
48,113,014145,1400000US48113014145,48113014145,141.45,Census Tract 141.45,TX,Dallas County,Texas,CT,170007,0
48,113,018508,1400000US48113018508,48113018508,185.08,Census Tract 185.08,TX,Dallas County,Texas,CT,229132,0
48,439,111538,1400000US48439111538,48439111538,1115.38,Census Tract 1115.38,TX,Tarrant County,Texas,CT,2485799,0
48,439,111558,1400000US48439111558,48439111558,1115.58,Census Tract 1115.58,TX,Tarrant County,Texas,CT,2337899,0
48,439,102302,1400000US48439102302,48439102302,1023.02,Census Tract 1023.02,TX,Tarrant County,Texas,CT,3540704,0
48,439,113510,1400000US48439113510,48439113510,1135.10,Census Tract 1135.10,TX,Tarrant County,Texas,CT,2968923,0
48,439,113112,1400000US48439113112,48439113112,1131.12,Census Tract 1131.12,TX,Tarrant County,Texas,CT,1780618,0
48,439,111031,1400000US48439111031,48439111031,1110.31,Census Tract 1110.31,TX,Tarrant County,Texas,CT,4841117,38072
48,157,672202,1400000US48157672202,48157672202,6722.02,Census Tract 6722.02,TX,Fort Bend County,Texas,CT,2828518,225766
48,257,050210,1400000US48257050210,48257050210,502.10,Census Tract 502.10,TX,Kaufman County,Texas,CT,30546206,770986
48,157,671102,1400000US48157671102,48157671102,6711.02,Census Tract 6711.02,TX,Fort Bend County,Texas,CT,5318650,168870
48,157,673802,1400000US48157673802,48157673802,6738.02,Census Tract 6738.02,TX,Fort Bend County,Texas,CT,2688286,1300
48,157,672903,1400000US48157672903,48157672903,6729.03,Census Tract 6729.03,TX,Fort Bend County,Texas,CT,9719730,4965
48,157,672904,1400000US48157672904,48157672904,6729.04,Census Tract 6729.04,TX,Fort Bend County,Texas,CT,7119389,154944
48,453,002222,1400000US48453002222,48453002222,22.22,Census Tract 22.22,TX,Travis County,Texas,CT,2608468,0
48,453,044700,1400000US48453044700,48453044700,447,Census Tract 447,TX,Travis County,Texas,CT,1754618,0
48,113,016632,1400000US48113016632,48113016632,166.32,Census Tract 166.32,TX,Dallas County,Texas,CT,2566486,6257
48,113,011902,1400000US48113011902,48113011902,119.02,Census Tract 119.02,TX,Dallas County,Texas,CT,2597923,0
48,113,011801,1400000US48113011801,48113011801,118.01,Census Tract 118.01,TX,Dallas County,Texas,CT,2615291,21963
48,113,012101,1400000US48113012101,48113012101,121.01,Census Tract 121.01,TX,Dallas County,Texas,CT,834156,0
48,113,017820,1400000US48113017820,48113017820,178.20,Census Tract 178.20,TX,Dallas County,Texas,CT,1645815,0
48,113,017315,1400000US48113017315,48113017315,173.15,Census Tract 173.15,TX,Dallas County,Texas,CT,3858888,2648
48,113,018157,1400000US48113018157,48113018157,181.57,Census Tract 181.57,TX,Dallas County,Texas,CT,4267514,445
48,113,017705,1400000US48113017705,48113017705,177.05,Census Tract 177.05,TX,Dallas County,Texas,CT,1219624,0
48,113,016630,1400000US48113016630,48113016630,166.30,Census Tract 166.30,TX,Dallas County,Texas,CT,4671967,11681
48,113,007833,1400000US48113007833,48113007833,78.33,Census Tract 78.33,TX,Dallas County,Texas,CT,367560,0
48,113,018507,1400000US48113018507,48113018507,185.07,Census Tract 185.07,TX,Dallas County,Texas,CT,459539,0
48,157,675702,1400000US48157675702,48157675702,6757.02,Census Tract 6757.02,TX,Fort Bend County,Texas,CT,20311507,174364
48,157,670201,1400000US48157670201,48157670201,6702.01,Census Tract 6702.01,TX,Fort Bend County,Texas,CT,1292670,0
48,439,110103,1400000US48439110103,48439110103,1101.03,Census Tract 1101.03,TX,Tarrant County,Texas,CT,1739380,36835
48,439,123302,1400000US48439123302,48439123302,1233.02,Census Tract 1233.02,TX,Tarrant County,Texas,CT,1973508,0
48,439,114009,1400000US48439114009,48439114009,1140.09,Census Tract 1140.09,TX,Tarrant County,Texas,CT,4448585,15149
48,439,122402,1400000US48439122402,48439122402,1224.02,Census Tract 1224.02,TX,Tarrant County,Texas,CT,2141636,0
48,439,121615,1400000US48439121615,48439121615,1216.15,Census Tract 1216.15,TX,Tarrant County,Texas,CT,2230740,12056
48,439,111021,1400000US48439111021,48439111021,1110.21,Census Tract 1110.21,TX,Tarrant County,Texas,CT,9001894,45435
48,439,111316,1400000US48439111316,48439111316,1113.16,Census Tract 1113.16,TX,Tarrant County,Texas,CT,4100213,4936
48,439,104203,1400000US48439104203,48439104203,1042.03,Census Tract 1042.03,TX,Tarrant County,Texas,CT,1193293,0
48,439,113223,1400000US48439113223,48439113223,1132.23,Census Tract 1132.23,TX,Tarrant County,Texas,CT,1852038,0
48,491,020340,1400000US48491020340,48491020340,203.40,Census Tract 203.40,TX,Williamson County,Texas,CT,15881314,98271
48,371,980000,1400000US48371980000,48371980000,9800,Census Tract 9800,TX,Pecos County,Texas,CT,257790,0
48,061,014501,1400000US48061014501,48061014501,145.01,Census Tract 145.01,TX,Cameron County,Texas,CT,2924679,69475
48,061,012614,1400000US48061012614,48061012614,126.14,Census Tract 126.14,TX,Cameron County,Texas,CT,731983,0
48,061,011905,1400000US48061011905,48061011905,119.05,Census Tract 119.05,TX,Cameron County,Texas,CT,1336268,0
48,061,010603,1400000US48061010603,48061010603,106.03,Census Tract 106.03,TX,Cameron County,Texas,CT,2565423,5935
48,061,012514,1400000US48061012514,48061012514,125.14,Census Tract 125.14,TX,Cameron County,Texas,CT,985344,0
48,085,030206,1400000US48085030206,48085030206,302.06,Census Tract 302.06,TX,Collin County,Texas,CT,10998136,113281
48,491,021407,1400000US48491021407,48491021407,214.07,Census Tract 214.07,TX,Williamson County,Texas,CT,4552545,12170
48,491,020336,1400000US48491020336,48491020336,203.36,Census Tract 203.36,TX,Williamson County,Texas,CT,2279099,0
48,491,020337,1400000US48491020337,48491020337,203.37,Census Tract 203.37,TX,Williamson County,Texas,CT,3115595,1266
48,491,020352,1400000US48491020352,48491020352,203.52,Census Tract 203.52,TX,Williamson County,Texas,CT,3244781,1436
48,491,021516,1400000US48491021516,48491021516,215.16,Census Tract 215.16,TX,Williamson County,Texas,CT,6760708,304013
48,491,020332,1400000US48491020332,48491020332,203.32,Census Tract 203.32,TX,Williamson County,Texas,CT,3205287,878
48,491,021513,1400000US48491021513,48491021513,215.13,Census Tract 215.13,TX,Williamson County,Texas,CT,4431682,113904
48,201,551702,1400000US48201551702,48201551702,5517.02,Census Tract 5517.02,TX,Harris County,Texas,CT,2071544,6391
48,371,950500,1400000US48371950500,48371950500,9505,Census Tract 9505,TX,Pecos County,Texas,CT,8817329748,171946
48,423,002004,1400000US48423002004,48423002004,20.04,Census Tract 20.04,TX,Smith County,Texas,CT,3485608,0
48,499,950301,1400000US48499950301,48499950301,9503.01,Census Tract 9503.01,TX,Wood County,Texas,CT,237306752,4127592
48,201,431102,1400000US48201431102,48201431102,4311.02,Census Tract 4311.02,TX,Harris County,Texas,CT,930311,0
48,201,552002,1400000US48201552002,48201552002,5520.02,Census Tract 5520.02,TX,Harris County,Texas,CT,1670078,0
48,201,320601,1400000US48201320601,48201320601,3206.01,Census Tract 3206.01,TX,Harris County,Texas,CT,1362207,52199
48,201,430800,1400000US48201430800,48201430800,4308,Census Tract 4308,TX,Harris County,Texas,CT,3381678,0
48,121,021100,1400000US48121021100,48121021100,211,Census Tract 211,TX,Denton County,Texas,CT,1421648,0
48,121,021734,1400000US48121021734,48121021734,217.34,Census Tract 217.34,TX,Denton County,Texas,CT,541578,0
48,121,021720,1400000US48121021720,48121021720,217.20,Census Tract 217.20,TX,Denton County,Texas,CT,1954320,762
48,491,020507,1400000US48491020507,48491020507,205.07,Census Tract 205.07,TX,Williamson County,Texas,CT,1462468,890
48,215,021807,1400000US48215021807,48215021807,218.07,Census Tract 218.07,TX,Hidalgo County,Texas,CT,2386761,0
48,215,020808,1400000US48215020808,48215020808,208.08,Census Tract 208.08,TX,Hidalgo County,Texas,CT,1230004,0
48,215,023523,1400000US48215023523,48215023523,235.23,Census Tract 235.23,TX,Hidalgo County,Texas,CT,16649816,0
48,381,021609,1400000US48381021609,48381021609,216.09,Census Tract 216.09,TX,Randall County,Texas,CT,5454595,394447
48,113,011002,1400000US48113011002,48113011002,110.02,Census Tract 110.02,TX,Dallas County,Texas,CT,2780437,0
48,027,020900,1400000US48027020900,48027020900,209,Census Tract 209,TX,Bell County,Texas,CT,12710184,92205
48,303,010509,1400000US48303010509,48303010509,105.09,Census Tract 105.09,TX,Lubbock County,Texas,CT,5052454,51797
48,029,181815,1400000US48029181815,48029181815,1818.15,Census Tract 1818.15,TX,Bexar County,Texas,CT,3164876,5678
48,215,020303,1400000US48215020303,48215020303,203.03,Census Tract 203.03,TX,Hidalgo County,Texas,CT,2984048,0
48,215,022111,1400000US48215022111,48215022111,221.11,Census Tract 221.11,TX,Hidalgo County,Texas,CT,7466888,0
48,215,024003,1400000US48215024003,48215024003,240.03,Census Tract 240.03,TX,Hidalgo County,Texas,CT,3870840,0
48,029,181711,1400000US48029181711,48029181711,1817.11,Census Tract 1817.11,TX,Bexar County,Texas,CT,3743738,476
48,029,110500,1400000US48029110500,48029110500,1105,Census Tract 1105,TX,Bexar County,Texas,CT,1149488,105494
48,491,020701,1400000US48491020701,48491020701,207.01,Census Tract 207.01,TX,Williamson County,Texas,CT,2960526,28683
48,309,001401,1400000US48309001401,48309001401,14.01,Census Tract 14.01,TX,McLennan County,Texas,CT,1846245,143079
48,185,180201,1400000US48185180201,48185180201,1802.01,Census Tract 1802.01,TX,Grimes County,Texas,CT,7375795,51496
48,085,031717,1400000US48085031717,48085031717,317.17,Census Tract 317.17,TX,Collin County,Texas,CT,470047,2477
48,439,113919,1400000US48439113919,48439113919,1139.19,Census Tract 1139.19,TX,Tarrant County,Texas,CT,3239860,0
48,141,000208,1400000US48141000208,48141000208,2.08,Census Tract 2.08,TX,El Paso County,Texas,CT,4223987,0
48,141,010210,1400000US48141010210,48141010210,102.10,Census Tract 102.10,TX,El Paso County,Texas,CT,11062517,16370
48,041,002021,1400000US48041002021,48041002021,20.21,Census Tract 20.21,TX,Brazos County,Texas,CT,15145242,0
48,439,105204,1400000US48439105204,48439105204,1052.04,Census Tract 1052.04,TX,Tarrant County,Texas,CT,920010,0
48,439,102401,1400000US48439102401,48439102401,1024.01,Census Tract 1024.01,TX,Tarrant County,Texas,CT,3154640,0
48,439,111543,1400000US48439111543,48439111543,1115.43,Census Tract 1115.43,TX,Tarrant County,Texas,CT,2042123,0
48,439,113404,1400000US48439113404,48439113404,1134.04,Census Tract 1134.04,TX,Tarrant County,Texas,CT,3405856,0
48,439,106502,1400000US48439106502,48439106502,1065.02,Census Tract 1065.02,TX,Tarrant County,Texas,CT,2461990,3118
48,261,950100,1400000US48261950100,48261950100,9501,Census Tract 9501,TX,Kenedy County,Texas,CT,3777657843,866385074
48,139,060601,1400000US48139060601,48139060601,606.01,Census Tract 606.01,TX,Ellis County,Texas,CT,4102740,0
48,363,000200,1400000US48363000200,48363000200,2,Census Tract 2,TX,Palo Pinto County,Texas,CT,793192717,19327824
48,505,950304,1400000US48505950304,48505950304,9503.04,Census Tract 9503.04,TX,Zapata County,Texas,CT,1453951,0
48,479,001822,1400000US48479001822,48479001822,18.22,Census Tract 18.22,TX,Webb County,Texas,CT,689047,0
48,485,013401,1400000US48485013401,48485013401,134.01,Census Tract 134.01,TX,Wichita County,Texas,CT,5655913,0
48,143,950502,1400000US48143950502,48143950502,9505.02,Census Tract 9505.02,TX,Erath County,Texas,CT,2307813,0
48,113,007821,1400000US48113007821,48113007821,78.21,Census Tract 78.21,TX,Dallas County,Texas,CT,1303242,44542
48,043,950500,1400000US48043950500,48043950500,9505,Census Tract 9505,TX,Brewster County,Texas,CT,15994865315,22052424
48,113,016616,1400000US48113016616,48113016616,166.16,Census Tract 166.16,TX,Dallas County,Texas,CT,11614357,24323
48,187,210509,1400000US48187210509,48187210509,2105.09,Census Tract 2105.09,TX,Guadalupe County,Texas,CT,32165137,0
48,039,660804,1400000US48039660804,48039660804,6608.04,Census Tract 6608.04,TX,Brazoria County,Texas,CT,2677744,26603
48,213,950604,1400000US48213950604,48213950604,9506.04,Census Tract 9506.04,TX,Henderson County,Texas,CT,17838213,4152929
48,113,019019,1400000US48113019019,48113019019,190.19,Census Tract 190.19,TX,Dallas County,Texas,CT,1725225,3398
48,113,019013,1400000US48113019013,48113019013,190.13,Census Tract 190.13,TX,Dallas County,Texas,CT,1376142,0
48,113,007827,1400000US48113007827,48113007827,78.27,Census Tract 78.27,TX,Dallas County,Texas,CT,519248,0
48,113,012604,1400000US48113012604,48113012604,126.04,Census Tract 126.04,TX,Dallas County,Texas,CT,2510513,43527
48,113,007823,1400000US48113007823,48113007823,78.23,Census Tract 78.23,TX,Dallas County,Texas,CT,1609453,0
48,395,960100,1400000US48395960100,48395960100,9601,Census Tract 9601,TX,Robertson County,Texas,CT,368662811,6152942
48,437,950200,1400000US48437950200,48437950200,9502,Census Tract 9502,TX,Swisher County,Texas,CT,1469235836,18328645
48,113,014309,1400000US48113014309,48113014309,143.09,Census Tract 143.09,TX,Dallas County,Texas,CT,681479,0
48,113,013720,1400000US48113013720,48113013720,137.20,Census Tract 137.20,TX,Dallas County,Texas,CT,2515777,0
48,113,009610,1400000US48113009610,48113009610,96.10,Census Tract 96.10,TX,Dallas County,Texas,CT,1270010,0
48,113,004600,1400000US48113004600,48113004600,46,Census Tract 46,TX,Dallas County,Texas,CT,712964,143
48,113,004201,1400000US48113004201,48113004201,42.01,Census Tract 42.01,TX,Dallas County,Texas,CT,2569176,9714
48,309,002302,1400000US48309002302,48309002302,23.02,Census Tract 23.02,TX,McLennan County,Texas,CT,4704129,0
48,141,004107,1400000US48141004107,48141004107,41.07,Census Tract 41.07,TX,El Paso County,Texas,CT,858698,0
48,141,001301,1400000US48141001301,48141001301,13.01,Census Tract 13.01,TX,El Paso County,Texas,CT,4061027,94129
48,141,010316,1400000US48141010316,48141010316,103.16,Census Tract 103.16,TX,El Paso County,Texas,CT,1496993,0
48,141,000111,1400000US48141000111,48141000111,1.11,Census Tract 1.11,TX,El Paso County,Texas,CT,1113892,0
48,371,950100,1400000US48371950100,48371950100,9501,Census Tract 9501,TX,Pecos County,Texas,CT,3506964850,2360329
48,377,950200,1400000US48377950200,48377950200,9502,Census Tract 9502,TX,Presidio County,Texas,CT,3188707235,133247
48,381,020100,1400000US48381020100,48381020100,201,Census Tract 201,TX,Randall County,Texas,CT,1176337,0
48,381,021300,1400000US48381021300,48381021300,213,Census Tract 213,TX,Randall County,Texas,CT,2696387,0
48,049,950900,1400000US48049950900,48049950900,9509,Census Tract 9509,TX,Brown County,Texas,CT,4892436,0
48,281,950100,1400000US48281950100,48281950100,9501,Census Tract 9501,TX,Lampasas County,Texas,CT,1238383204,2004343
48,027,023500,1400000US48027023500,48027023500,235,Census Tract 235,TX,Bell County,Texas,CT,1636629,0
48,027,022600,1400000US48027022600,48027022600,226,Census Tract 226,TX,Bell County,Texas,CT,2235308,12988
48,401,950501,1400000US48401950501,48401950501,9505.01,Census Tract 9505.01,TX,Rusk County,Texas,CT,305316625,447167
48,403,950100,1400000US48403950100,48403950100,9501,Census Tract 9501,TX,Sabine County,Texas,CT,373878065,63508864
48,355,006100,1400000US48355006100,48355006100,61,Census Tract 61,TX,Nueces County,Texas,CT,12613091,64119
48,355,003303,1400000US48355003303,48355003303,33.03,Census Tract 33.03,TX,Nueces County,Texas,CT,1924888,0
48,355,005410,1400000US48355005410,48355005410,54.10,Census Tract 54.10,TX,Nueces County,Texas,CT,1292834,0
48,329,000200,1400000US48329000200,48329000200,2,Census Tract 2,TX,Midland County,Texas,CT,7388785,0
48,411,950200,1400000US48411950200,48411950200,9502,Census Tract 9502,TX,San Saba County,Texas,CT,2911441792,8300211
48,453,000101,1400000US48453000101,48453000101,1.01,Census Tract 1.01,TX,Travis County,Texas,CT,3049819,0
48,491,020325,1400000US48491020325,48491020325,203.25,Census Tract 203.25,TX,Williamson County,Texas,CT,1167808,0
48,485,010800,1400000US48485010800,48485010800,108,Census Tract 108,TX,Wichita County,Texas,CT,1396966,0
48,469,000601,1400000US48469000601,48469000601,6.01,Census Tract 6.01,TX,Victoria County,Texas,CT,1997702,0
48,479,001502,1400000US48479001502,48479001502,15.02,Census Tract 15.02,TX,Webb County,Texas,CT,1106482,0
48,479,001300,1400000US48479001300,48479001300,13,Census Tract 13,TX,Webb County,Texas,CT,1121391,0
48,307,950500,1400000US48307950500,48307950500,9505,Census Tract 9505,TX,McCulloch County,Texas,CT,1752000789,8879325
48,441,012801,1400000US48441012801,48441012801,128.01,Census Tract 128.01,TX,Taylor County,Texas,CT,2165786,0
48,335,950400,1400000US48335950400,48335950400,9504,Census Tract 9504,TX,Mitchell County,Texas,CT,1982914607,7252257
48,061,013600,1400000US48061013600,48061013600,136,Census Tract 136,TX,Cameron County,Texas,CT,1136874,46111
48,183,001200,1400000US48183001200,48183001200,12,Census Tract 12,TX,Gregg County,Texas,CT,2895249,0
48,029,171000,1400000US48029171000,48029171000,1710,Census Tract 1710,TX,Bexar County,Texas,CT,1539348,0
48,029,181505,1400000US48029181505,48029181505,1815.05,Census Tract 1815.05,TX,Bexar County,Texas,CT,2190819,0
48,029,181814,1400000US48029181814,48029181814,1818.14,Census Tract 1818.14,TX,Bexar County,Texas,CT,3667995,8328
48,029,171913,1400000US48029171913,48029171913,1719.13,Census Tract 1719.13,TX,Bexar County,Texas,CT,1643005,0
48,029,160200,1400000US48029160200,48029160200,1602,Census Tract 1602,TX,Bexar County,Texas,CT,1088272,0
48,423,000600,1400000US48423000600,48423000600,6,Census Tract 6,TX,Smith County,Texas,CT,5297251,22000
48,303,010404,1400000US48303010404,48303010404,104.04,Census Tract 104.04,TX,Lubbock County,Texas,CT,8739731,144325
48,303,002203,1400000US48303002203,48303002203,22.03,Census Tract 22.03,TX,Lubbock County,Texas,CT,1672405,44461
48,029,121802,1400000US48029121802,48029121802,1218.02,Census Tract 1218.02,TX,Bexar County,Texas,CT,8697876,58098
48,029,131503,1400000US48029131503,48029131503,1315.03,Census Tract 1315.03,TX,Bexar County,Texas,CT,2189209,0
48,029,121813,1400000US48029121813,48029121813,1218.13,Census Tract 1218.13,TX,Bexar County,Texas,CT,1900238,0
48,313,000300,1400000US48313000300,48313000300,3,Census Tract 3,TX,Madison County,Texas,CT,452700359,5173267
48,041,001303,1400000US48041001303,48041001303,13.03,Census Tract 13.03,TX,Brazos County,Texas,CT,2312657,0
48,201,533200,1400000US48201533200,48201533200,5332,Census Tract 5332,TX,Harris County,Texas,CT,2678779,0
48,201,550602,1400000US48201550602,48201550602,5506.02,Census Tract 5506.02,TX,Harris County,Texas,CT,1122678,0
48,201,511400,1400000US48201511400,48201511400,5114,Census Tract 5114,TX,Harris County,Texas,CT,1146132,0
48,201,431801,1400000US48201431801,48201431801,4318.01,Census Tract 4318.01,TX,Harris County,Texas,CT,1231124,237
48,201,342200,1400000US48201342200,48201342200,3422,Census Tract 3422,TX,Harris County,Texas,CT,2876910,2145
48,201,323701,1400000US48201323701,48201323701,3237.01,Census Tract 3237.01,TX,Harris County,Texas,CT,2311208,5694
48,201,313500,1400000US48201313500,48201313500,3135,Census Tract 3135,TX,Harris County,Texas,CT,1627578,0
48,201,254200,1400000US48201254200,48201254200,2542,Census Tract 2542,TX,Harris County,Texas,CT,1260219,0
48,201,432200,1400000US48201432200,48201432200,4322,Census Tract 4322,TX,Harris County,Texas,CT,1674594,0
48,201,210700,1400000US48201210700,48201210700,2107,Census Tract 2107,TX,Harris County,Texas,CT,1133524,0
48,201,542700,1400000US48201542700,48201542700,5427,Census Tract 5427,TX,Harris County,Texas,CT,4655996,1262
48,201,455300,1400000US48201455300,48201455300,4553,Census Tract 4553,TX,Harris County,Texas,CT,5310680,44829
48,181,001300,1400000US48181001300,48181001300,13,Census Tract 13,TX,Grayson County,Texas,CT,3256965,7836
48,381,021500,1400000US48381021500,48381021500,215,Census Tract 215,TX,Randall County,Texas,CT,5458332,37820
48,381,021900,1400000US48381021900,48381021900,219,Census Tract 219,TX,Randall County,Texas,CT,1467653344,11332264
48,201,553801,1400000US48201553801,48201553801,5538.01,Census Tract 5538.01,TX,Harris County,Texas,CT,3699676,1502
48,201,251200,1400000US48201251200,48201251200,2512,Census Tract 2512,TX,Harris County,Texas,CT,3462369,23009
